ID,target,prediction
CUTTED2221_AMP=0,0,0
CUTTED2224_AMP=0,0,0
CUTTED2225_AMP=0,0,0
CUTTED2226_AMP=0,0,1
CUTTED2230_AMP=0,0,0
CUTTED2232_AMP=0,0,1
CUTTED2235_AMP=0,0,1
CUTTED2236_AMP=0,0,0
CUTTED2241_AMP=0,0,0
CUTTED2244_AMP=0,0,0
CUTTED2248_AMP=0,0,1
CUTTED2249_AMP=0,0,0
CUTTED2250_AMP=0,0,0
CUTTED2251_AMP=0,0,0
CUTTED2253_AMP=0,0,0
CUTTED2256_AMP=0,0,0
CUTTED2264_AMP=0,0,0
CUTTED2265_AMP=0,0,0
CUTTED2266_AMP=0,0,0
CUTTED2270_AMP=0,0,0
CUTTED2271_AMP=0,0,0
CUTTED2275_AMP=0,0,0
CUTTED2277_AMP=0,0,0
CUTTED2290_AMP=0,0,0
CUTTED2291_AMP=0,0,1
CUTTED2292_AMP=0,0,0
CUTTED2294_AMP=0,0,0
CUTTED2295_AMP=0,0,0
CUTTED2296_AMP=0,0,0
CUTTED2301_AMP=0,0,0
CUTTED2302_AMP=0,0,0
CUTTED2305_AMP=0,0,0
CUTTED2306_AMP=0,0,1
CUTTED2307_AMP=0,0,1
CUTTED2309_AMP=0,0,0
CUTTED2310_AMP=0,0,0
CUTTED2312_AMP=0,0,0
CUTTED2318_AMP=0,0,0
CUTTED2320_AMP=0,0,0
CUTTED2325_AMP=0,0,0
CUTTED2326_AMP=0,0,0
CUTTED2327_AMP=0,0,0
CUTTED2331_AMP=0,0,0
CUTTED2333_AMP=0,0,0
CUTTED2335_AMP=0,0,0
CUTTED2337_AMP=0,0,0
CUTTED2340_AMP=0,0,0
CUTTED2342_AMP=0,0,0
CUTTED2344_AMP=0,0,0
CUTTED2346_AMP=0,0,0
CUTTED2352_AMP=0,0,1
CUTTED2353_AMP=0,0,0
CUTTED2355_AMP=0,0,0
CUTTED2356_AMP=0,0,0
CUTTED2357_AMP=0,0,1
CUTTED2358_AMP=0,0,0
CUTTED2359_AMP=0,0,1
CUTTED2364_AMP=0,0,1
CUTTED2365_AMP=0,0,0
CUTTED2367_AMP=0,0,1
CUTTED2368_AMP=0,0,0
CUTTED2371_AMP=0,0,0
CUTTED2372_AMP=0,0,0
CUTTED2373_AMP=0,0,0
CUTTED2377_AMP=0,0,0
CUTTED2379_AMP=0,0,0
CUTTED2383_AMP=0,0,0
CUTTED2385_AMP=0,0,0
CUTTED2387_AMP=0,0,0
CUTTED2388_AMP=0,0,0
CUTTED2395_AMP=0,0,0
CUTTED2398_AMP=0,0,0
CUTTED2399_AMP=0,0,0
CUTTED2400_AMP=0,0,0
CUTTED2403_AMP=0,0,0
CUTTED2408_AMP=0,0,1
CUTTED2409_AMP=0,0,0
CUTTED2410_AMP=0,0,0
CUTTED2411_AMP=0,0,0
CUTTED2413_AMP=0,0,0
CUTTED2416_AMP=0,0,0
CUTTED2417_AMP=0,0,0
CUTTED2418_AMP=0,0,0
CUTTED2422_AMP=0,0,1
CUTTED2423_AMP=0,0,0
CUTTED2424_AMP=0,0,0
CUTTED2426_AMP=0,0,0
CUTTED2430_AMP=0,0,0
CUTTED2431_AMP=0,0,0
CUTTED2433_AMP=0,0,0
CUTTED2435_AMP=0,0,1
CUTTED2441_AMP=0,0,0
CUTTED2443_AMP=0,0,0
CUTTED2444_AMP=0,0,0
CUTTED2446_AMP=0,0,1
CUTTED2447_AMP=0,0,0
CUTTED2448_AMP=0,0,0
CUTTED2450_AMP=0,0,0
CUTTED2452_AMP=0,0,0
CUTTED2453_AMP=0,0,0
CUTTED2454_AMP=0,0,0
CUTTED2456_AMP=0,0,0
CUTTED2457_AMP=0,0,0
CUTTED2458_AMP=0,0,1
CUTTED2465_AMP=0,0,1
CUTTED2469_AMP=0,0,1
CUTTED2470_AMP=0,0,0
CUTTED2472_AMP=0,0,0
CUTTED2474_AMP=0,0,0
CUTTED2475_AMP=0,0,0
CUTTED2476_AMP=0,0,0
CUTTED2478_AMP=0,0,0
CUTTED2479_AMP=0,0,0
CUTTED2485_AMP=0,0,0
CUTTED2486_AMP=0,0,0
CUTTED2488_AMP=0,0,1
CUTTED2489_AMP=0,0,0
CUTTED2490_AMP=0,0,0
CUTTED2492_AMP=0,0,0
CUTTED2494_AMP=0,0,1
CUTTED2496_AMP=0,0,1
CUTTED2497_AMP=0,0,1
CUTTED2498_AMP=0,0,0
CUTTED2499_AMP=0,0,0
CUTTED2505_AMP=0,0,0
CUTTED2506_AMP=0,0,0
CUTTED2510_AMP=0,0,1
CUTTED2516_AMP=0,0,0
CUTTED2517_AMP=0,0,0
CUTTED2519_AMP=0,0,0
CUTTED2520_AMP=0,0,0
CUTTED2521_AMP=0,0,0
CUTTED2523_AMP=0,0,0
CUTTED2525_AMP=0,0,0
CUTTED2528_AMP=0,0,0
CUTTED2529_AMP=0,0,0
CUTTED2530_AMP=0,0,0
CUTTED2531_AMP=0,0,0
CUTTED2533_AMP=0,0,0
CUTTED2536_AMP=0,0,0
CUTTED2537_AMP=0,0,1
CUTTED2538_AMP=0,0,0
CUTTED2541_AMP=0,0,1
CUTTED2544_AMP=0,0,0
CUTTED2548_AMP=0,0,1
CUTTED2549_AMP=0,0,0
CUTTED2550_AMP=0,0,0
CUTTED2554_AMP=0,0,0
CUTTED2556_AMP=0,0,0
CUTTED2557_AMP=0,0,0
CUTTED2560_AMP=0,0,0
CUTTED2562_AMP=0,0,0
CUTTED2565_AMP=0,0,0
CUTTED2570_AMP=0,0,0
CUTTED2572_AMP=0,0,0
CUTTED2573_AMP=0,0,0
CUTTED2576_AMP=0,0,0
CUTTED2580_AMP=0,0,0
CUTTED2584_AMP=0,0,0
CUTTED2585_AMP=0,0,1
CUTTED2586_AMP=0,0,0
CUTTED2589_AMP=0,0,0
CUTTED2590_AMP=0,0,0
CUTTED2593_AMP=0,0,0
CUTTED2594_AMP=0,0,0
CUTTED2596_AMP=0,0,0
CUTTED2598_AMP=0,0,0
CUTTED2600_AMP=0,0,0
CUTTED2601_AMP=0,0,0
CUTTED2603_AMP=0,0,0
CUTTED2607_AMP=0,0,0
CUTTED2611_AMP=0,0,0
CUTTED2614_AMP=0,0,0
CUTTED2616_AMP=0,0,0
CUTTED2617_AMP=0,0,0
CUTTED2618_AMP=0,0,1
CUTTED2619_AMP=0,0,0
CUTTED2622_AMP=0,0,0
CUTTED2623_AMP=0,0,0
CUTTED2627_AMP=0,0,0
CUTTED2628_AMP=0,0,1
CUTTED2629_AMP=0,0,0
CUTTED2632_AMP=0,0,0
CUTTED2633_AMP=0,0,1
CUTTED2635_AMP=0,0,0
CUTTED2636_AMP=0,0,0
CUTTED2645_AMP=0,0,1
CUTTED2648_AMP=0,0,0
CUTTED2650_AMP=0,0,0
CUTTED2652_AMP=0,0,0
CUTTED2655_AMP=0,0,0
CUTTED2660_AMP=0,0,1
CUTTED2661_AMP=0,0,0
CUTTED2662_AMP=0,0,0
CUTTED2667_AMP=0,0,0
CUTTED2668_AMP=0,0,0
CUTTED2672_AMP=0,0,0
CUTTED2673_AMP=0,0,0
CUTTED2675_AMP=0,0,0
CUTTED2676_AMP=0,0,0
CUTTED2677_AMP=0,0,1
CUTTED2679_AMP=0,0,1
CUTTED2682_AMP=0,0,0
CUTTED2685_AMP=0,0,0
CUTTED2688_AMP=0,0,0
CUTTED2690_AMP=0,0,0
CUTTED2691_AMP=0,0,0
CUTTED2695_AMP=0,0,0
CUTTED2696_AMP=0,0,1
CUTTED2700_AMP=0,0,0
CUTTED2702_AMP=0,0,0
CUTTED2703_AMP=0,0,0
CUTTED2706_AMP=0,0,0
CUTTED2707_AMP=0,0,0
CUTTED2708_AMP=0,0,0
CUTTED2715_AMP=0,0,0
CUTTED2718_AMP=0,0,0
CUTTED2725_AMP=0,0,0
CUTTED2726_AMP=0,0,1
CUTTED2727_AMP=0,0,0
CUTTED2730_AMP=0,0,0
CUTTED2731_AMP=0,0,0
CUTTED2734_AMP=0,0,0
CUTTED2735_AMP=0,0,0
CUTTED2738_AMP=0,0,1
CUTTED2740_AMP=0,0,0
CUTTED2744_AMP=0,0,0
CUTTED2745_AMP=0,0,0
CUTTED2749_AMP=0,0,0
CUTTED2753_AMP=0,0,1
CUTTED2754_AMP=0,0,0
CUTTED2758_AMP=0,0,0
CUTTED2762_AMP=0,0,0
CUTTED2763_AMP=0,0,0
CUTTED2767_AMP=0,0,1
CUTTED2769_AMP=0,0,0
CUTTED2771_AMP=0,0,0
CUTTED2773_AMP=0,0,0
CUTTED2775_AMP=0,0,1
CUTTED2776_AMP=0,0,0
CUTTED2777_AMP=0,0,1
CUTTED2780_AMP=0,0,1
CUTTED2781_AMP=0,0,0
CUTTED2782_AMP=0,0,0
CUTTED2783_AMP=0,0,0
CUTTED2784_AMP=0,0,0
CUTTED2787_AMP=0,0,0
CUTTED2788_AMP=0,0,0
CUTTED2790_AMP=0,0,0
CUTTED2792_AMP=0,0,0
CUTTED2793_AMP=0,0,0
CUTTED2794_AMP=0,0,0
CUTTED2796_AMP=0,0,0
CUTTED2797_AMP=0,0,0
CUTTED2799_AMP=0,0,0
CUTTED2801_AMP=0,0,0
CUTTED2803_AMP=0,0,1
CUTTED2805_AMP=0,0,1
CUTTED2807_AMP=0,0,0
CUTTED2811_AMP=0,0,0
CUTTED2812_AMP=0,0,0
CUTTED2816_AMP=0,0,0
CUTTED2819_AMP=0,0,0
CUTTED2820_AMP=0,0,0
CUTTED2821_AMP=0,0,0
CUTTED2822_AMP=0,0,0
CUTTED2823_AMP=0,0,0
CUTTED2824_AMP=0,0,0
CUTTED2825_AMP=0,0,0
CUTTED2826_AMP=0,0,0
CUTTED2829_AMP=0,0,0
CUTTED2831_AMP=0,0,0
CUTTED2832_AMP=0,0,0
CUTTED2833_AMP=0,0,0
CUTTED2837_AMP=0,0,0
CUTTED2839_AMP=0,0,0
CUTTED2840_AMP=0,0,0
CUTTED2843_AMP=0,0,0
CUTTED2844_AMP=0,0,0
CUTTED2847_AMP=0,0,0
CUTTED2848_AMP=0,0,0
CUTTED2849_AMP=0,0,0
CUTTED2851_AMP=0,0,0
CUTTED2852_AMP=0,0,0
CUTTED2853_AMP=0,0,0
CUTTED2854_AMP=0,0,0
CUTTED2856_AMP=0,0,0
CUTTED2857_AMP=0,0,0
CUTTED2858_AMP=0,0,0
CUTTED2859_AMP=0,0,0
CUTTED2862_AMP=0,0,0
CUTTED2863_AMP=0,0,0
CUTTED2865_AMP=0,0,0
CUTTED2866_AMP=0,0,0
CUTTED2868_AMP=0,0,0
CUTTED2869_AMP=0,0,0
CUTTED2870_AMP=0,0,0
CUTTED2871_AMP=0,0,1
CUTTED2876_AMP=0,0,0
CUTTED2877_AMP=0,0,0
CUTTED2884_AMP=0,0,1
CUTTED2890_AMP=0,0,0
CUTTED2892_AMP=0,0,1
CUTTED2893_AMP=0,0,0
CUTTED2897_AMP=0,0,0
CUTTED2902_AMP=0,0,0
CUTTED2903_AMP=0,0,0
CUTTED2905_AMP=0,0,0
CUTTED2908_AMP=0,0,1
CUTTED2909_AMP=0,0,0
CUTTED2911_AMP=0,0,0
CUTTED2912_AMP=0,0,1
CUTTED2913_AMP=0,0,0
CUTTED2916_AMP=0,0,0
CUTTED2918_AMP=0,0,0
CUTTED2920_AMP=0,0,0
CUTTED2921_AMP=0,0,0
CUTTED2924_AMP=0,0,1
CUTTED2925_AMP=0,0,1
CUTTED2928_AMP=0,0,0
CUTTED2929_AMP=0,0,0
CUTTED2930_AMP=0,0,0
CUTTED2931_AMP=0,0,0
CUTTED2932_AMP=0,0,0
CUTTED2935_AMP=0,0,0
CUTTED2937_AMP=0,0,0
CUTTED2938_AMP=0,0,0
CUTTED2939_AMP=0,0,0
CUTTED2941_AMP=0,0,0
CUTTED2943_AMP=0,0,0
CUTTED2944_AMP=0,0,0
CUTTED2946_AMP=0,0,0
CUTTED2947_AMP=0,0,0
CUTTED2950_AMP=0,0,0
CUTTED2951_AMP=0,0,1
CUTTED2952_AMP=0,0,1
CUTTED2956_AMP=0,0,1
CUTTED2958_AMP=0,0,0
CUTTED2959_AMP=0,0,0
CUTTED2960_AMP=0,0,0
CUTTED2961_AMP=0,0,0
CUTTED2963_AMP=0,0,0
CUTTED2964_AMP=0,0,0
CUTTED2969_AMP=0,0,0
CUTTED2970_AMP=0,0,0
CUTTED2971_AMP=0,0,0
CUTTED2972_AMP=0,0,0
CUTTED2973_AMP=0,0,1
CUTTED2974_AMP=0,0,0
CUTTED2977_AMP=0,0,1
CUTTED2978_AMP=0,0,0
CUTTED2979_AMP=0,0,0
CUTTED2980_AMP=0,0,0
CUTTED2981_AMP=0,0,0
CUTTED2985_AMP=0,0,0
CUTTED2986_AMP=0,0,0
CUTTED2992_AMP=0,0,0
CUTTED2993_AMP=0,0,0
CUTTED2995_AMP=0,0,1
CUTTED2997_AMP=0,0,1
CUTTED2998_AMP=0,0,0
CUTTED3000_AMP=0,0,0
CUTTED3008_AMP=0,0,1
CUTTED3009_AMP=0,0,0
CUTTED3010_AMP=0,0,1
CUTTED3012_AMP=0,0,0
CUTTED3013_AMP=0,0,0
CUTTED3015_AMP=0,0,0
CUTTED3017_AMP=0,0,0
CUTTED3018_AMP=0,0,1
CUTTED3019_AMP=0,0,0
CUTTED3020_AMP=0,0,0
CUTTED3022_AMP=0,0,0
CUTTED3031_AMP=0,0,0
CUTTED3033_AMP=0,0,0
CUTTED3034_AMP=0,0,0
CUTTED3035_AMP=0,0,1
CUTTED3037_AMP=0,0,1
CUTTED3038_AMP=0,0,0
CUTTED3039_AMP=0,0,0
CUTTED3040_AMP=0,0,0
CUTTED3043_AMP=0,0,1
CUTTED3045_AMP=0,0,0
CUTTED3047_AMP=0,0,0
CUTTED3052_AMP=0,0,0
CUTTED3053_AMP=0,0,0
CUTTED3054_AMP=0,0,0
CUTTED3055_AMP=0,0,0
CUTTED3057_AMP=0,0,0
CUTTED3058_AMP=0,0,0
CUTTED3063_AMP=0,0,1
CUTTED3064_AMP=0,0,0
CUTTED3065_AMP=0,0,0
CUTTED3066_AMP=0,0,1
CUTTED3067_AMP=0,0,1
CUTTED3068_AMP=0,0,0
CUTTED3069_AMP=0,0,0
CUTTED3070_AMP=0,0,0
CUTTED3072_AMP=0,0,0
CUTTED3073_AMP=0,0,0
CUTTED3074_AMP=0,0,1
CUTTED3076_AMP=0,0,0
CUTTED3080_AMP=0,0,0
CUTTED3082_AMP=0,0,0
CUTTED3083_AMP=0,0,1
CUTTED3085_AMP=0,0,0
CUTTED3087_AMP=0,0,0
CUTTED3088_AMP=0,0,0
CUTTED3089_AMP=0,0,0
CUTTED3090_AMP=0,0,0
CUTTED3092_AMP=0,0,0
CUTTED3097_AMP=0,0,0
CUTTED3098_AMP=0,0,1
CUTTED3099_AMP=0,0,0
CUTTED3101_AMP=0,0,0
CUTTED3102_AMP=0,0,0
CUTTED3103_AMP=0,0,0
CUTTED3104_AMP=0,0,0
CUTTED3108_AMP=0,0,0
CUTTED3109_AMP=0,0,0
CUTTED3113_AMP=0,0,0
CUTTED3114_AMP=0,0,0
CUTTED3115_AMP=0,0,0
CUTTED3117_AMP=0,0,0
CUTTED3119_AMP=0,0,0
CUTTED3120_AMP=0,0,0
CUTTED3122_AMP=0,0,0
CUTTED3123_AMP=0,0,0
CUTTED3127_AMP=0,0,0
CUTTED3128_AMP=0,0,0
CUTTED3129_AMP=0,0,1
CUTTED3135_AMP=0,0,0
CUTTED3138_AMP=0,0,0
CUTTED3139_AMP=0,0,0
CUTTED3142_AMP=0,0,0
CUTTED3144_AMP=0,0,0
CUTTED3145_AMP=0,0,0
CUTTED3147_AMP=0,0,0
CUTTED3148_AMP=0,0,0
CUTTED3150_AMP=0,0,0
CUTTED3151_AMP=0,0,1
CUTTED3155_AMP=0,0,0
CUTTED3156_AMP=0,0,0
CUTTED3157_AMP=0,0,0
CUTTED3159_AMP=0,0,0
CUTTED3161_AMP=0,0,0
CUTTED3162_AMP=0,0,0
CUTTED3163_AMP=0,0,0
CUTTED3164_AMP=0,0,0
CUTTED3166_AMP=0,0,1
CUTTED3168_AMP=0,0,0
CUTTED3172_AMP=0,0,0
CUTTED3174_AMP=0,0,0
CUTTED3177_AMP=0,0,0
CUTTED3178_AMP=0,0,0
CUTTED3179_AMP=0,0,0
CUTTED3182_AMP=0,0,1
CUTTED3184_AMP=0,0,1
CUTTED3185_AMP=0,0,1
CUTTED3186_AMP=0,0,0
CUTTED3187_AMP=0,0,0
CUTTED3189_AMP=0,0,0
CUTTED3191_AMP=0,0,0
CUTTED3197_AMP=0,0,0
CUTTED3201_AMP=0,0,0
CUTTED3202_AMP=0,0,0
CUTTED3203_AMP=0,0,1
CUTTED3207_AMP=0,0,0
CUTTED3209_AMP=0,0,1
CUTTED3210_AMP=0,0,0
CUTTED3212_AMP=0,0,0
CUTTED3215_AMP=0,0,0
CUTTED3216_AMP=0,0,0
CUTTED3217_AMP=0,0,0
CUTTED3219_AMP=0,0,0
CUTTED3220_AMP=0,0,1
CUTTED3222_AMP=0,0,0
CUTTED3227_AMP=0,0,0
CUTTED3230_AMP=0,0,0
CUTTED3232_AMP=0,0,0
CUTTED3233_AMP=0,0,0
CUTTED3234_AMP=0,0,0
CUTTED3238_AMP=0,0,0
CUTTED3239_AMP=0,0,1
CUTTED3240_AMP=0,0,0
CUTTED3241_AMP=0,0,1
CUTTED3242_AMP=0,0,0
CUTTED3243_AMP=0,0,0
CUTTED3246_AMP=0,0,0
CUTTED3247_AMP=0,0,0
CUTTED3248_AMP=0,0,0
CUTTED3251_AMP=0,0,0
CUTTED3257_AMP=0,0,0
CUTTED3258_AMP=0,0,0
CUTTED3259_AMP=0,0,0
CUTTED3260_AMP=0,0,0
CUTTED3263_AMP=0,0,0
CUTTED3265_AMP=0,0,1
CUTTED3266_AMP=0,0,1
CUTTED3267_AMP=0,0,0
CUTTED3269_AMP=0,0,0
CUTTED3273_AMP=0,0,0
CUTTED3275_AMP=0,0,1
CUTTED3276_AMP=0,0,1
CUTTED3281_AMP=0,0,0
CUTTED3284_AMP=0,0,0
CUTTED3288_AMP=0,0,0
CUTTED3290_AMP=0,0,0
CUTTED3292_AMP=0,0,0
CUTTED3294_AMP=0,0,0
CUTTED3299_AMP=0,0,1
CUTTED3302_AMP=0,0,0
CUTTED3303_AMP=0,0,0
CUTTED3304_AMP=0,0,0
CUTTED3305_AMP=0,0,1
CUTTED3313_AMP=0,0,0
CUTTED3316_AMP=0,0,0
CUTTED3318_AMP=0,0,0
CUTTED3319_AMP=0,0,0
CUTTED3327_AMP=0,0,1
CUTTED3328_AMP=0,0,0
CUTTED3331_AMP=0,0,0
CUTTED3332_AMP=0,0,0
CUTTED3335_AMP=0,0,1
CUTTED3337_AMP=0,0,0
CUTTED3340_AMP=0,0,0
CUTTED3341_AMP=0,0,1
CUTTED3345_AMP=0,0,1
CUTTED3346_AMP=0,0,0
CUTTED3348_AMP=0,0,0
CUTTED3350_AMP=0,0,0
CUTTED3351_AMP=0,0,0
CUTTED3357_AMP=0,0,0
CUTTED3359_AMP=0,0,0
CUTTED3360_AMP=0,0,0
CUTTED3364_AMP=0,0,0
CUTTED3365_AMP=0,0,0
CUTTED3367_AMP=0,0,0
CUTTED3368_AMP=0,0,1
CUTTED3369_AMP=0,0,0
CUTTED3372_AMP=0,0,0
CUTTED3375_AMP=0,0,0
CUTTED3376_AMP=0,0,0
CUTTED3378_AMP=0,0,0
CUTTED3380_AMP=0,0,0
CUTTED3382_AMP=0,0,0
CUTTED3383_AMP=0,0,0
CUTTED3385_AMP=0,0,1
CUTTED3387_AMP=0,0,0
CUTTED3388_AMP=0,0,0
CUTTED3389_AMP=0,0,0
CUTTED3390_AMP=0,0,0
CUTTED3391_AMP=0,0,0
CUTTED3392_AMP=0,0,0
CUTTED3393_AMP=0,0,1
CUTTED3394_AMP=0,0,0
CUTTED3396_AMP=0,0,1
CUTTED3397_AMP=0,0,0
CUTTED3398_AMP=0,0,0
CUTTED3399_AMP=0,0,0
CUTTED3401_AMP=0,0,0
CUTTED3404_AMP=0,0,1
CUTTED3405_AMP=0,0,0
CUTTED3408_AMP=0,0,0
CUTTED3416_AMP=0,0,1
CUTTED3422_AMP=0,0,1
CUTTED3425_AMP=0,0,0
CUTTED3426_AMP=0,0,0
CUTTED3428_AMP=0,0,0
CUTTED3429_AMP=0,0,0
CUTTED3430_AMP=0,0,0
CUTTED3431_AMP=0,0,0
CUTTED3432_AMP=0,0,0
CUTTED3436_AMP=0,0,0
CUTTED3437_AMP=0,0,1
CUTTED3443_AMP=0,0,1
CUTTED3447_AMP=0,0,1
CUTTED3450_AMP=0,0,0
CUTTED3452_AMP=0,0,1
CUTTED3453_AMP=0,0,0
CUTTED3454_AMP=0,0,0
CUTTED3456_AMP=0,0,0
CUTTED3457_AMP=0,0,0
CUTTED3458_AMP=0,0,0
CUTTED3461_AMP=0,0,0
CUTTED3463_AMP=0,0,1
CUTTED3464_AMP=0,0,0
CUTTED3465_AMP=0,0,0
CUTTED3468_AMP=0,0,0
CUTTED3470_AMP=0,0,0
CUTTED3472_AMP=0,0,0
CUTTED3473_AMP=0,0,0
CUTTED3476_AMP=0,0,0
CUTTED3477_AMP=0,0,0
CUTTED3479_AMP=0,0,0
CUTTED3481_AMP=0,0,1
CUTTED3482_AMP=0,0,0
CUTTED3485_AMP=0,0,0
CUTTED3486_AMP=0,0,0
CUTTED3487_AMP=0,0,0
CUTTED3488_AMP=0,0,1
CUTTED3489_AMP=0,0,1
CUTTED3490_AMP=0,0,0
CUTTED3491_AMP=0,0,0
CUTTED3493_AMP=0,0,1
CUTTED3495_AMP=0,0,1
CUTTED3496_AMP=0,0,1
CUTTED3497_AMP=0,0,0
CUTTED3498_AMP=0,0,0
CUTTED3499_AMP=0,0,0
CUTTED3500_AMP=0,0,0
CUTTED3501_AMP=0,0,0
CUTTED3504_AMP=0,0,0
CUTTED3505_AMP=0,0,0
CUTTED3506_AMP=0,0,0
CUTTED3510_AMP=0,0,0
CUTTED3511_AMP=0,0,0
CUTTED3513_AMP=0,0,1
CUTTED3514_AMP=0,0,0
CUTTED3515_AMP=0,0,0
CUTTED3516_AMP=0,0,0
CUTTED3517_AMP=0,0,0
CUTTED3519_AMP=0,0,0
CUTTED3523_AMP=0,0,0
CUTTED3524_AMP=0,0,0
CUTTED3530_AMP=0,0,0
CUTTED3532_AMP=0,0,0
CUTTED3533_AMP=0,0,0
CUTTED3535_AMP=0,0,0
CUTTED3536_AMP=0,0,0
CUTTED3537_AMP=0,0,0
CUTTED3542_AMP=0,0,0
CUTTED3545_AMP=0,0,0
CUTTED3550_AMP=0,0,1
CUTTED3551_AMP=0,0,0
CUTTED3552_AMP=0,0,1
CUTTED3553_AMP=0,0,0
CUTTED3556_AMP=0,0,0
CUTTED3558_AMP=0,0,0
CUTTED3560_AMP=0,0,0
CUTTED3562_AMP=0,0,1
CUTTED3564_AMP=0,0,0
CUTTED3565_AMP=0,0,0
CUTTED3566_AMP=0,0,0
CUTTED3567_AMP=0,0,0
CUTTED3568_AMP=0,0,0
CUTTED3572_AMP=0,0,1
CUTTED3575_AMP=0,0,0
CUTTED3577_AMP=0,0,1
CUTTED3578_AMP=0,0,0
CUTTED3580_AMP=0,0,0
CUTTED3582_AMP=0,0,0
CUTTED3583_AMP=0,0,0
CUTTED3586_AMP=0,0,0
CUTTED3587_AMP=0,0,0
CUTTED3592_AMP=0,0,0
CUTTED3593_AMP=0,0,1
CUTTED3596_AMP=0,0,1
CUTTED3597_AMP=0,0,0
CUTTED3600_AMP=0,0,0
CUTTED3602_AMP=0,0,0
CUTTED3604_AMP=0,0,0
CUTTED3607_AMP=0,0,0
CUTTED3609_AMP=0,0,0
CUTTED3614_AMP=0,0,0
CUTTED3615_AMP=0,0,0
CUTTED3618_AMP=0,0,1
CUTTED3622_AMP=0,0,1
CUTTED3623_AMP=0,0,0
CUTTED3629_AMP=0,0,0
CUTTED3631_AMP=0,0,0
CUTTED3632_AMP=0,0,0
CUTTED3636_AMP=0,0,0
CUTTED3638_AMP=0,0,0
CUTTED3639_AMP=0,0,1
CUTTED3641_AMP=0,0,0
CUTTED3642_AMP=0,0,0
CUTTED3643_AMP=0,0,0
CUTTED3645_AMP=0,0,1
CUTTED3647_AMP=0,0,0
CUTTED3649_AMP=0,0,0
CUTTED3650_AMP=0,0,0
CUTTED3651_AMP=0,0,1
CUTTED3652_AMP=0,0,0
CUTTED3653_AMP=0,0,0
CUTTED3654_AMP=0,0,0
CUTTED3655_AMP=0,0,0
CUTTED3657_AMP=0,0,0
CUTTED3658_AMP=0,0,0
CUTTED3661_AMP=0,0,0
CUTTED3662_AMP=0,0,1
CUTTED3667_AMP=0,0,0
CUTTED3668_AMP=0,0,0
CUTTED3672_AMP=0,0,1
CUTTED3674_AMP=0,0,1
CUTTED3675_AMP=0,0,0
CUTTED3678_AMP=0,0,1
CUTTED3682_AMP=0,0,0
CUTTED3685_AMP=0,0,0
CUTTED3687_AMP=0,0,0
CUTTED3689_AMP=0,0,0
CUTTED3691_AMP=0,0,1
CUTTED3693_AMP=0,0,1
CUTTED3694_AMP=0,0,0
CUTTED3695_AMP=0,0,0
CUTTED3700_AMP=0,0,0
CUTTED3702_AMP=0,0,0
CUTTED3703_AMP=0,0,0
CUTTED3705_AMP=0,0,1
CUTTED3707_AMP=0,0,0
CUTTED3708_AMP=0,0,0
CUTTED3709_AMP=0,0,0
CUTTED3710_AMP=0,0,0
CUTTED3711_AMP=0,0,0
CUTTED3712_AMP=0,0,0
CUTTED3714_AMP=0,0,0
CUTTED3716_AMP=0,0,1
CUTTED3723_AMP=0,0,0
CUTTED3726_AMP=0,0,0
CUTTED3727_AMP=0,0,0
CUTTED3729_AMP=0,0,0
CUTTED3730_AMP=0,0,0
CUTTED3731_AMP=0,0,0
CUTTED3734_AMP=0,0,0
CUTTED3736_AMP=0,0,1
CUTTED3740_AMP=0,0,0
CUTTED3742_AMP=0,0,0
CUTTED3744_AMP=0,0,0
CUTTED3745_AMP=0,0,1
CUTTED3746_AMP=0,0,0
CUTTED3747_AMP=0,0,0
CUTTED3748_AMP=0,0,0
CUTTED3753_AMP=0,0,0
CUTTED3755_AMP=0,0,0
CUTTED3757_AMP=0,0,1
CUTTED3758_AMP=0,0,0
CUTTED3768_AMP=0,0,0
CUTTED3771_AMP=0,0,0
CUTTED3774_AMP=0,0,0
CUTTED3775_AMP=0,0,0
CUTTED3776_AMP=0,0,0
CUTTED3777_AMP=0,0,0
CUTTED3780_AMP=0,0,0
CUTTED3781_AMP=0,0,0
CUTTED3783_AMP=0,0,0
CUTTED3785_AMP=0,0,0
CUTTED3788_AMP=0,0,0
CUTTED3791_AMP=0,0,0
CUTTED3792_AMP=0,0,0
CUTTED3793_AMP=0,0,0
CUTTED3795_AMP=0,0,1
CUTTED3796_AMP=0,0,1
CUTTED3797_AMP=0,0,1
CUTTED3798_AMP=0,0,0
CUTTED3799_AMP=0,0,0
CUTTED3800_AMP=0,0,0
CUTTED3804_AMP=0,0,0
CUTTED3805_AMP=0,0,0
CUTTED3806_AMP=0,0,0
CUTTED3810_AMP=0,0,0
CUTTED3811_AMP=0,0,0
CUTTED3812_AMP=0,0,0
CUTTED3813_AMP=0,0,0
CUTTED3814_AMP=0,0,0
CUTTED3815_AMP=0,0,1
CUTTED3816_AMP=0,0,0
CUTTED3817_AMP=0,0,0
CUTTED3819_AMP=0,0,0
CUTTED3820_AMP=0,0,0
CUTTED3821_AMP=0,0,0
CUTTED3822_AMP=0,0,0
CUTTED3823_AMP=0,0,0
CUTTED3824_AMP=0,0,0
CUTTED3825_AMP=0,0,0
CUTTED3826_AMP=0,0,0
CUTTED3831_AMP=0,0,0
CUTTED3832_AMP=0,0,1
